cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,temperature,timestamp,unknown_87,unknown_88,unknown_90
75,6927.85,573.8,2.435,0.5,131,509123641.0,278086332.0,18,2023-05-12 17:52:50,0,300,0.0
75,6938.85,573.8,2.417,0.5,130,509122982.0,278087749.0,18,2023-05-12 17:52:55,0,300,0.0
75,6942.85,573.8,2.417,0.5,131,509122641.0,278087978.0,18,2023-05-12 17:52:57,0,100,0.0
75,6948.05,573.5999999999999,2.389,0.5,131,509122145.0,278088207.0,18,2023-05-12 17:53:00,0,100,0.0
75,6949.8,573.5999999999999,2.379,0.5,128,509121918.0,278088264.0,18,2023-05-12 17:53:01,0,100,0.0
75,6953.48,573.4000000000001,2.37,0.5,131,509121426.0,278088231.0,18,2023-05-12 17:53:03,0,100,0.0
75,6959.05,573.2,2.333,0.5,130,509120670.0,278088241.0,18,2023-05-12 17:53:06,0,100,0.0
76,6971.67,573.4000000000001,2.295,0.5,131,509119205.0,278088407.0,18,2023-05-12 17:53:12,0,100,0.0
75,6986.73,573.4000000000001,2.221,0.5,129,509117655.0,278088603.0,18,2023-05-12 17:53:18,0,300,0.0
76,6999.09,573.2,2.221,0.5,127,509116482.0,278088776.0,18,2023-05-12 17:53:24,0,100,0.0
75,7001.52,573.2,2.211,0.5,128,509116257.0,278088837.0,18,2023-05-12 17:53:25,0,100,0.0
75,7014.23,573.5999999999999,2.221,0.5,126,509115054.0,278088770.0,18,2023-05-12 17:53:30,0,100,0.0
76,7018.09,573.5999999999999,2.221,0.5,129,509114557.0,278088822.0,18,2023-05-12 17:53:32,0,100,0.0
75,7028.69,573.5999999999999,2.221,0.5,127,509113547.0,278089133.0,18,2023-05-12 17:53:36,0,100,0.0
75,7040.1,573.8,2.183,0.5,129,509111988.0,278089393.0,18,2023-05-12 17:53:42,0,300,0.0
77,7057.7,573.8,2.23,0.0,128,509110617.0,278089497.0,18,2023-05-12 17:53:47,0,300,0.0
76,7070.08,574.0,2.155,0.5,130,509109230.0,278089185.0,18,2023-05-12 17:53:53,0,300,0.0
75,7086.93,574.4000000000001,2.127,0.0,129,509107289.0,278088236.0,18,2023-05-12 17:54:00,0,100,0.0
76,7105.01,575.0,2.202,0.5,130,509105613.0,278087028.0,18,2023-05-12 17:54:07,0,300,0.0
75,7116.96,574.8,2.239,0.5,133,509104377.0,278086281.0,18,2023-05-12 17:54:12,0,100,0.0
75,7123.51,574.4000000000001,2.239,0.5,132,509103757.0,278086007.0,18,2023-05-12 17:54:14,0,100,0.0
75,7130.21,574.2,2.267,0.0,131,509103124.0,278085557.0,18,2023-05-12 17:54:17,0,300,0.0
75,7134.77,574.2,2.258,0.0,129,509102646.0,278085063.0,18,2023-05-12 17:54:19,0,100,0.0
75,7150.35,574.8,2.295,0.5,131,509101088.0,278083673.0,18,2023-05-12 17:54:25,0,100,0.0
76,7167.83,575.4000000000001,2.351,0.5,132,509099612.0,278082424.0,18,2023-05-12 17:54:31,0,100,0.0
76,7188.96,575.2,2.585,0.5,132,509097980.0,278081245.0,18,2023-05-12 17:54:38,0,100,0.0
76,7191.58,575.2,2.585,0.5,134,509097807.0,278081094.0,18,2023-05-12 17:54:39,0,100,0.0
75,7195.61,575.2,2.594,0.5,131,509097405.0,278080691.0,18,2023-05-12 17:54:41,0,300,0.0
76,7205.37,575.4000000000001,2.529,0.5,131,509096378.0,278079898.0,18,2023-05-12 17:54:45,0,300,0.0
76,7213.34,575.4000000000001,2.594,0.5,132,509095612.0,278079754.0,18,2023-05-12 17:54:48,0,100,0.0
76,7218.21,575.4000000000001,2.585,0.5,131,509095125.0,278079852.0,18,2023-05-12 17:54:50,0,100,0.0
76,7222.24,575.2,2.566,0.5,132,509094684.0,278079984.0,18,2023-05-12 17:54:52,0,100,0.0
77,7228.38,575.4000000000001,2.529,0.0,131,509093956.0,278080170.0,18,2023-05-12 17:54:55,0,100,0.0
77,7230.48,575.5999999999999,2.519,0.0,131,509093730.0,278080201.0,18,2023-05-12 17:54:56,0,100,0.0
75,7242.17,575.0,2.482,0.5,131,509092295.0,278080513.0,18,2023-05-12 17:55:01,0,100,0.0
75,7257.4,575.0,2.379,0.5,130,509090523.0,278080655.0,18,2023-05-12 17:55:08,0,100,0.0
75,7271.16,575.2,2.314,0.5,129,509089004.0,278080534.0,18,2023-05-12 17:55:14,0,100,0.0
77,7284.23,575.5999999999999,2.333,0.0,132,509087746.0,278080655.0,18,2023-05-12 17:55:19,0,100,0.0
77,7286.36,575.5999999999999,2.342,0.0,132,509087522.0,278080631.0,18,2023-05-12 17:55:20,0,100,0.0
77,7295.11,575.8,2.314,0.0,132,509086501.0,278080464.0,18,2023-05-12 17:55:25,0,100,0.0
76,7296.76,575.8,2.277,0.5,132,509086263.0,278080438.0,18,2023-05-12 17:55:26,0,100,0.0
76,7303.32,576.2,2.202,0.5,131,509085427.0,278080024.0,18,2023-05-12 17:55:30,0,100,0.0
75,7313.32,576.4000000000001,2.193,0.5,130,509084573.0,278079465.0,18,2023-05-12 17:55:34,0,100,0.0
77,7328.77,577.2,2.286,0.0,131,509083286.0,278079083.0,18,2023-05-12 17:55:40,0,100,0.0
78,7332.72,577.4000000000001,2.249,0.0,131,509082931.0,278078940.0,18,2023-05-12 17:55:42,0,100,0.0
77,7343.45,577.8,2.137,0.0,131,509081788.0,278079193.0,18,2023-05-12 17:55:48,0,100,0.0
76,7349.1,578.0,2.081,0.5,131,509081030.0,278079702.0,18,2023-05-12 17:55:51,0,100,0.0
77,7351.37,578.2,2.053,0.5,132,509080822.0,278079807.0,18,2023-05-12 17:55:52,0,300,0.0
78,7356.79,578.4000000000001,2.053,0.0,132,509080389.0,278079945.0,18,2023-05-12 17:55:54,0,300,0.0
77,7369.68,578.8,2.081,0.0,132,509078926.0,278080644.0,18,2023-05-12 17:56:00,0,300,0.0
77,7376.9,579.4000000000001,2.081,0.0,134,509078298.0,278080865.0,18,2023-05-12 17:56:03,0,300,0.0
77,7380.82,579.4000000000001,2.09,0.0,134,509077833.0,278081078.0,18,2023-05-12 17:56:05,0,300,0.0
76,7396.07,579.5999999999999,2.127,0.5,134,509076293.0,278081258.0,18,2023-05-12 17:56:11,0,300,0.0
75,7404.88,580.0,2.109,0.5,137,509075034.0,278081605.0,18,2023-05-12 17:56:17,0,300,0.0
75,7407.01,579.8,2.099,0.5,135,509074756.0,278081752.0,18,2023-05-12 17:56:18,0,100,0.0
76,7414.81,579.8,2.062,0.5,138,509073687.0,278082103.0,18,2023-05-12 17:56:22,0,100,0.0
75,7420.82,580.0,2.062,0.5,138,509073185.0,278082298.0,18,2023-05-12 17:56:24,0,100,0.0
75,7427.8,580.2,2.09,0.5,135,509072429.0,278082751.0,18,2023-05-12 17:56:27,0,100,0.0
75,7437.13,580.2,2.099,0.0,136,509071477.0,278083383.0,18,2023-05-12 17:56:31,0,300,0.0
75,7454.16,580.2,2.109,0.5,135,509070004.0,278084190.0,18,2023-05-12 17:56:37,0,100,0.0
75,7462.88,580.4000000000001,2.146,0.5,135,509069181.0,278084493.0,18,2023-05-12 17:56:41,0,300,0.0
75,7466.35,580.5999999999999,2.146,0.5,137,509068814.0,278084589.0,18,2023-05-12 17:56:43,0,100,0.0
77,7477.38,580.8,2.071,0.0,137,509067743.0,278083787.0,18,2023-05-12 17:56:49,0,100,0.0
78,7489.33,581.0,2.081,0.0,140,509066637.0,278082178.0,18,2023-05-12 17:56:55,0,100,0.0
78,7491.53,581.0,2.09,0.0,139,509066373.0,278082052.0,18,2023-05-12 17:56:56,0,100,0.0
75,7506.01,581.4000000000001,2.127,0.5,139,509065256.0,278080843.0,18,2023-05-12 17:57:02,0,100,0.0
75,7510.77,581.5999999999999,2.146,0.5,137,509064765.0,278080604.0,18,2023-05-12 17:57:04,0,100,0.0
75,7513.07,581.4000000000001,2.155,0.0,137,509064550.0,278080565.0,18,2023-05-12 17:57:05,0,100,0.0
75,7519.72,581.5999999999999,2.146,0.5,136,509063699.0,278080867.0,18,2023-05-12 17:57:08,0,100,0.0
75,7539.53,581.4000000000001,2.174,0.5,140,509061924.0,278081814.0,18,2023-05-12 17:57:15,0,300,0.0
75,7552.58,581.5999999999999,2.211,0.5,143,509060854.0,278082387.0,18,2023-05-12 17:57:20,0,100,0.0
76,7556.72,581.8,2.211,0.5,144,509060528.0,278082476.0,18,2023-05-12 17:57:22,0,100,0.0
75,7561.07,581.8,2.193,0.0,143,509059966.0,278082382.0,18,2023-05-12 17:57:25,0,100,0.0
75,7563.96,581.8,2.155,0.0,140,509059411.0,278082361.0,18,2023-05-12 17:57:27,0,100,0.0
75,7565.58,581.5999999999999,2.137,0.0,141,509059100.0,278082239.0,18,2023-05-12 17:57:28,0,100,0.0
77,7579.33,582.0,2.09,0.0,140,509057647.0,278081998.0,18,2023-05-12 17:57:34,0,100,0.0
78,7588.9,582.2,2.025,0.0,143,509056658.0,278082535.0,18,2023-05-12 17:57:38,0,100,0.0
77,7597.03,582.5999999999999,2.099,0.0,142,509055999.0,278083042.0,18,2023-05-12 17:57:41,0,100,0.0
77,7598.9,582.8,2.109,0.0,143,509055797.0,278083176.0,18,2023-05-12 17:57:42,0,100,0.0
76,7608.38,583.5999999999999,2.09,0.5,142,509054879.0,278083557.0,18,2023-05-12 17:57:47,0,100,0.0
76,7609.72,583.8,2.081,0.5,143,509054657.0,278083510.0,18,2023-05-12 17:57:48,0,100,0.0
75,7610.86,583.8,2.071,0.5,142,509054446.0,278083445.0,18,2023-05-12 17:57:49,0,100,0.0
75,7616.1,583.8,2.062,0.5,140,509054055.0,278083340.0,18,2023-05-12 17:57:51,0,100,0.0
75,7620.2,583.8,2.062,0.5,139,509053590.0,278083286.0,18,2023-05-12 17:57:53,0,100,0.0
75,7627.12,583.4000000000001,2.053,0.5,140,509052852.0,278083157.0,18,2023-05-12 17:57:56,0,100,0.0
75,7631.47,583.0,2.053,0.0,139,509052372.0,278083005.0,18,2023-05-12 17:57:58,0,100,0.0
74,7634.95,582.5999999999999,2.053,0.0,140,509051861.0,278082820.0,18,2023-05-12 17:58:00,0,100,0.0
74,7636.92,582.4000000000001,2.053,0.0,137,509051571.0,278082700.0,18,2023-05-12 17:58:01,0,100,0.0
74,7650.81,582.2,2.081,0.0,138,509050395.0,278082278.0,18,2023-05-12 17:58:05,0,100,0.0
75,7665.96,582.0,2.137,0.5,139,509049143.0,278080567.0,18,2023-05-12 17:58:11,0,100,0.0
75,7668.22,582.0,2.155,0.5,136,509048978.0,278080322.0,18,2023-05-12 17:58:12,0,300,0.0
75,7681.51,582.0,2.267,0.0,135,509047864.0,278079011.0,18,2023-05-12 17:58:17,0,300,0.0
76,7691.1,581.5999999999999,2.417,0.5,136,509046930.0,278078275.0,18,2023-05-12 17:58:21,0,100,0.0
76,7696.51,581.2,2.407,0.5,136,509046419.0,278078140.0,18,2023-05-12 17:58:23,0,100,0.0
76,7707.12,580.8,2.351,0.5,138,509045143.0,278077990.0,18,2023-05-12 17:58:28,0,100,0.0
77,7720.93,581.4000000000001,2.314,0.0,137,509043679.0,278077753.0,18,2023-05-12 17:58:34,0,100,0.0
77,7733.9,581.8,2.277,0.0,139,509042318.0,278077216.0,18,2023-05-12 17:58:41,0,100,0.0
78,7750.07,582.0,2.221,0.0,139,509040852.0,278075886.0,18,2023-05-12 17:58:48,0,100,0.0
78,7764.61,582.2,2.258,0.0,137,509039553.0,278074497.0,18,2023-05-12 17:58:54,0,300,0.0
78,7766.7,582.0,2.267,0.0,134,509039371.0,278074195.0,18,2023-05-12 17:58:55,0,300,0.0
77,7779.46,582.2,2.286,0.0,133,509038699.0,278072866.0,18,2023-05-12 17:59:00,0,300,0.0
77,7784.62,582.5999999999999,2.295,0.0,133,509038449.0,278072238.0,18,2023-05-12 17:59:02,0,300,0.0
78,7798.53,583.4000000000001,2.314,0.5,134,509037492.0,278070799.0,18,2023-05-12 17:59:08,0,100,0.0
78,7802.84,583.8,2.314,0.5,135,509037124.0,278070414.0,18,2023-05-12 17:59:10,0,100,0.0
77,7811.6,584.8,2.314,0.0,138,509036288.0,278070040.0,18,2023-05-12 17:59:14,0,100,0.0
76,7813.61,585.0,2.314,0.5,135,509036052.0,278070024.0,18,2023-05-12 17:59:15,0,100,0.0
77,7820.19,585.8,2.286,0.0,131,509035139.0,278069649.0,18,2023-05-12 17:59:19,0,100,0.0
77,7822.42,586.0,2.277,0.0,133,509034879.0,278069530.0,18,2023-05-12 17:59:20,0,100,0.0
77,7842.7,586.5999999999999,2.286,0.0,134,509032885.0,278068774.0,18,2023-05-12 17:59:28,0,300,-1.0
77,7852.65,587.0,2.305,0.0,134,509032289.0,278067986.0,18,2023-05-12 17:59:31,0,100,-1.0
77,7860.55,587.2,2.323,0.0,135,509031756.0,278067272.0,18,2023-05-12 17:59:34,0,100,-1.0
76,7871.55,587.0,2.351,0.5,132,509030879.0,278066401.0,18,2023-05-12 17:59:39,0,100,-1.0
76,7873.16,587.0,2.351,0.5,134,509030655.0,278066314.0,18,2023-05-12 17:59:40,0,100,-1.0
76,7885.35,587.4000000000001,2.286,0.5,134,509029279.0,278066034.0,18,2023-05-12 17:59:46,0,100,-1.0
78,7897.36,587.4000000000001,2.221,0.0,134,509027812.0,278065394.0,18,2023-05-12 17:59:52,0,100,-1.0
77,7909.07,588.0,2.239,0.5,137,509026510.0,278065161.0,18,2023-05-12 17:59:57,0,100,-1.0
77,7921.63,588.0,2.23,0.5,134,509024961.0,278064579.0,18,2023-05-12 18:00:03,0,300,-1.0
76,7931.82,588.0,2.239,0.5,134,509023942.0,278064165.0,18,2023-05-12 18:00:07,0,100,-1.0
75,7934.17,588.0,2.239,0.5,134,509023716.0,278064077.0,18,2023-05-12 18:00:08,0,100,-1.0
76,7949.5,588.5999999999999,2.267,0.5,135,509022021.0,278064034.0,18,2023-05-12 18:00:14,0,100,-1.0
77,7971.83,588.5999999999999,2.351,0.0,134,509019872.0,278064188.0,18,2023-05-12 18:00:21,0,100,-1.0
78,7978.79,589.0,2.389,0.0,135,509019201.0,278064363.0,18,2023-05-12 18:00:23,0,100,-1.0
78,7996.14,589.2,2.501,0.0,135,509017492.0,278064999.0,18,2023-05-12 18:00:28,0,100,-1.0
77,8002.54,588.8,2.631,0.0,134,509016976.0,278065193.0,18,2023-05-12 18:00:30,0,100,-1.0
77,8010.04,589.0,2.697,0.0,135,509016326.0,278065543.0,18,2023-05-12 18:00:33,0,100,-1.0
77,8022.42,589.4000000000001,2.603,0.0,134,509015221.0,278066362.0,18,2023-05-12 18:00:38,0,100,-1.0
76,8038.35,589.5999999999999,2.659,0.5,133,509014007.0,278066774.0,18,2023-05-12 18:00:44,0,100,-1.0
76,8050.24,589.5999999999999,2.585,0.5,135,509012762.0,278067212.0,18,2023-05-12 18:00:50,0,100,-1.0
77,8059.79,590.0,2.491,0.0,134,509011738.0,278067631.0,18,2023-05-12 18:00:55,0,100,-1.0
78,8071.9,590.5999999999999,2.407,0.0,137,509010087.0,278068656.0,18,2023-05-12 18:01:01,0,100,-1.0
75,8082.48,591.0,2.398,0.5,138,509008843.0,278069267.0,18,2023-05-12 18:01:06,0,300,-1.0
76,8085.77,591.2,2.351,0.5,139,509008422.0,278069462.0,18,2023-05-12 18:01:08,0,300,-1.0
76,8089.73,591.4000000000001,2.305,0.5,142,509007832.0,278069744.0,18,2023-05-12 18:01:10,0,300,-1.0
76,8099.72,591.5999999999999,2.305,0.5,141,509006900.0,278070031.0,18,2023-05-12 18:01:14,0,100,-1.0
77,8116.54,591.5999999999999,2.323,0.5,143,509005281.0,278070565.0,18,2023-05-12 18:01:21,0,100,-1.0
80,8126.96,591.2,2.295,0.0,146,509004353.0,278070881.0,18,2023-05-12 18:01:26,0,100,-1.0
79,8128.93,591.0,2.295,0.0,145,509004083.0,278071063.0,18,2023-05-12 18:01:27,0,100,-1.0
79,8134.55,591.0,2.277,0.0,146,509003547.0,278071428.0,18,2023-05-12 18:01:29,0,100,-1.0
80,8142.87,591.0,2.314,0.0,147,509002766.0,278071613.0,18,2023-05-12 18:01:32,0,100,-1.0
78,8155.05,591.4000000000001,2.305,0.0,147,509001446.0,278072200.0,18,2023-05-12 18:01:38,0,100,-1.0
78,8156.96,591.4000000000001,2.295,0.0,144,509001174.0,278072334.0,18,2023-05-12 18:01:39,0,100,-1.0
78,8169.77,591.8,2.295,0.0,144,508999980.0,278072694.0,18,2023-05-12 18:01:44,0,100,-1.0
78,8173.61,592.2,2.295,0.0,143,508999506.0,278072888.0,18,2023-05-12 18:01:46,0,100,-1.0
78,8185.54,593.0,2.295,0.0,144,508998377.0,278073456.0,18,2023-05-12 18:01:50,0,100,-1.0
78,8200.87,593.0,2.351,0.0,144,508996762.0,278073792.0,18,2023-05-12 18:01:56,0,100,-1.0
78,8207.69,592.4000000000001,2.351,0.0,140,508996167.0,278073771.0,18,2023-05-12 18:01:59,0,100,-1.0
77,8211.4,592.2,2.351,0.5,141,508995736.0,278073703.0,18,2023-05-12 18:02:01,0,100,-1.0
78,8222.04,592.5999999999999,2.323,0.5,142,508994890.0,278073143.0,18,2023-05-12 18:02:06,0,100,-1.0
78,8231.19,593.0,2.295,0.5,143,508993287.0,278073589.0,18,2023-05-12 18:02:12,0,100,-1.0
77,8247.45,593.0,2.295,0.5,141,508991295.0,278073731.0,18,2023-05-12 18:02:18,0,100,-1.0
78,8256.25,593.4000000000001,2.351,0.5,141,508990349.0,278073842.0,18,2023-05-12 18:02:21,0,100,-1.0
78,8261.59,593.4000000000001,2.379,0.0,141,508989677.0,278073739.0,18,2023-05-12 18:02:23,0,100,-1.0
78,8278.87,593.4000000000001,2.463,0.0,141,508987812.0,278073438.0,18,2023-05-12 18:02:29,0,100,-1.0
78,8293.8,593.4000000000001,2.454,0.5,141,508985906.0,278073212.0,18,2023-05-12 18:02:35,0,100,-1.0
78,8307.12,593.5999999999999,2.435,0.0,143,508984640.0,278072704.0,18,2023-05-12 18:02:40,0,100,-1.0
78,8309.65,593.5999999999999,2.435,0.0,141,508984391.0,278072544.0,18,2023-05-12 18:02:41,0,100,-1.0
76,8322.76,593.8,2.491,0.5,139,508983256.0,278071883.0,18,2023-05-12 18:02:46,0,100,-1.0
75,8332.26,594.2,2.463,0.5,136,508982373.0,278071225.0,18,2023-05-12 18:02:50,0,100,-1.0
75,8335.79,594.2,2.454,0.5,137,508982149.0,278071114.0,18,2023-05-12 18:02:51,0,100,-1.0
75,8348.64,594.0,2.445,0.5,136,508980834.0,278070703.0,18,2023-05-12 18:02:57,0,100,-1.0
75,8353.1,594.0,2.435,0.5,139,508980257.0,278070449.0,18,2023-05-12 18:02:59,0,300,-1.0
75,8365.12,593.8,2.445,0.5,139,508979105.0,278069816.0,18,2023-05-12 18:03:03,0,100,-1.0
76,8382.3,593.8,2.482,0.5,140,508977607.0,278069052.0,18,2023-05-12 18:03:09,0,100,-1.0
76,8405.33,593.5999999999999,2.594,0.5,140,508975754.0,278067126.0,18,2023-05-12 18:03:17,0,100,-1.0
78,8420.92,594.2,2.762,0.0,143,508974478.0,278065940.0,18,2023-05-12 18:03:23,0,100,-1.0
78,8431.58,594.4000000000001,2.734,0.0,140,508973389.0,278064934.0,18,2023-05-12 18:03:28,0,100,-1.0
78,8433.25,594.4000000000001,2.715,0.0,140,508973202.0,278064843.0,18,2023-05-12 18:03:29,0,100,-1.0
76,8440.82,594.5999999999999,2.65,0.5,138,508972304.0,278064508.0,18,2023-05-12 18:03:33,0,300,0.0
76,8446.27,594.8,2.603,0.5,138,508971735.0,278064546.0,18,2023-05-12 18:03:36,0,100,0.0
77,8459.53,594.4000000000001,2.501,0.0,139,508970043.0,278064068.0,18,2023-05-12 18:03:43,0,100,0.0
76,8479.15,594.2,2.426,0.5,139,508967882.0,278063680.0,18,2023-05-12 18:03:51,0,300,0.0
76,8493.86,594.8,2.445,0.5,136,508966176.0,278063575.0,18,2023-05-12 18:03:57,0,100,0.0
77,8496.61,594.8,2.445,0.0,139,508965916.0,278063481.0,18,2023-05-12 18:03:58,0,100,0.0
77,8509.63,595.0,2.407,0.5,142,508964518.0,278063666.0,18,2023-05-12 18:04:04,0,100,0.0
78,8511.92,595.0,2.361,0.0,141,508964290.0,278063726.0,18,2023-05-12 18:04:05,0,100,0.0
79,8533.58,594.8,2.435,0.0,143,508962128.0,278063946.0,18,2023-05-12 18:04:11,0,100,0.0
79,8555.74,594.8,2.771,0.0,143,508960293.0,278064883.0,18,2023-05-12 18:04:17,0,100,0.0
78,8570.56,595.2,2.753,0.0,140,508959020.0,278066216.0,18,2023-05-12 18:04:23,0,100,0.0
79,8572.86,595.4000000000001,2.743,0.0,142,508958915.0,278066452.0,18,2023-05-12 18:04:24,0,100,0.0
78,8584.79,595.5999999999999,2.641,0.0,142,508958086.0,278067676.0,18,2023-05-12 18:04:30,0,100,0.0
78,8594.64,596.0,2.519,0.0,142,508957337.0,278068928.0,18,2023-05-12 18:04:35,0,100,0.0
78,8599.07,596.4000000000001,2.491,0.0,142,508956939.0,278069488.0,18,2023-05-12 18:04:37,0,100,0.0
79,8609.48,596.5999999999999,2.529,0.0,141,508956106.0,278070564.0,18,2023-05-12 18:04:41,0,100,0.0
77,8627.37,596.4000000000001,2.594,0.5,144,508954757.0,278072470.0,18,2023-05-12 18:04:48,0,300,0.0
79,8632.35,596.4000000000001,2.557,0.5,147,508954452.0,278072974.0,18,2023-05-12 18:04:50,0,300,0.0
78,8642.17,596.4000000000001,2.529,0.0,149,508953717.0,278073939.0,18,2023-05-12 18:04:54,0,300,0.0
78,8662.33,597.2,2.538,0.0,146,508952074.0,278075990.0,18,2023-05-12 18:05:02,0,100,0.0
78,8670.36,597.4000000000001,2.575,0.0,147,508951610.0,278076694.0,18,2023-05-12 18:05:05,0,100,0.0
78,8680.6,597.8,2.575,0.0,146,508951013.0,278077866.0,18,2023-05-12 18:05:09,0,100,0.0
79,8694.45,598.4000000000001,2.622,0.0,144,508950380.0,278079755.0,18,2023-05-12 18:05:14,0,100,0.0
78,8702.52,598.8,2.669,0.0,147,508950178.0,278080777.0,18,2023-05-12 18:05:17,0,100,0.0
78,8711.98,599.5999999999999,2.678,0.0,147,508950147.0,278081983.0,18,2023-05-12 18:05:21,0,100,0.0
78,8719.85,600.0,2.631,0.0,145,508950125.0,278083294.0,18,2023-05-12 18:05:25,0,100,0.0
77,8733.81,600.5999999999999,2.566,0.0,142,508950222.0,278085339.0,18,2023-05-12 18:05:31,0,100,0.0
77,8742.81,601.8,2.557,0.0,144,508950334.0,278086708.0,18,2023-05-12 18:05:35,0,100,0.0
77,8744.97,602.0,2.547,0.0,145,508950351.0,278087091.0,18,2023-05-12 18:05:36,0,100,0.0
77,8752.43,602.4000000000001,2.519,0.0,142,508950506.0,278088006.0,18,2023-05-12 18:05:39,0,100,0.0
77,8759.66,602.5999999999999,2.519,0.0,145,508950740.0,278089013.0,18,2023-05-12 18:05:42,0,300,0.0
77,8764.47,602.8,2.529,0.0,145,508950883.0,278089725.0,18,2023-05-12 18:05:44,0,100,0.0
77,8782.03,603.8,2.538,0.5,146,508951351.0,278091984.0,18,2023-05-12 18:05:51,0,100,0.0
77,8784.44,604.2,2.538,0.5,146,508951447.0,278092282.0,18,2023-05-12 18:05:52,0,100,0.0
78,8795.76,604.8,2.529,0.0,146,508951813.0,278093980.0,18,2023-05-12 18:05:57,0,100,0.0
78,8800.78,605.2,2.519,0.0,148,508951991.0,278094642.0,18,2023-05-12 18:05:59,0,100,0.0
79,8812.39,605.5999999999999,2.519,0.0,148,508952377.0,278096195.0,18,2023-05-12 18:06:04,0,100,0.0
80,8820.64,606.2,2.501,0.5,149,508952818.0,278097016.0,18,2023-05-12 18:06:08,0,100,0.0
80,8823.15,606.4000000000001,2.417,0.5,149,508952960.0,278097221.0,18,2023-05-12 18:06:10,0,100,0.0
51,8831.53,606.4000000000001,1.288,0.5,150,508953400.0,278098611.0,18,2023-05-12 18:06:17,0,100,0.0
52,8837.97,606.4000000000001,1.577,0.5,147,508953782.0,278099389.0,18,2023-05-12 18:06:21,0,100,0.0
52,8840.68,606.5999999999999,1.605,0.5,144,508953985.0,278099675.0,18,2023-05-12 18:06:23,0,100,0.0
52,8849.52,607.2,1.372,0.5,139,508954711.0,278100846.0,18,2023-05-12 18:06:30,0,300,0.0
53,8854.28,607.2,1.334,0.5,140,508954959.0,278101533.0,18,2023-05-12 18:06:34,0,100,0.0
54,8860.02,607.4000000000001,1.334,0.0,140,508955202.0,278102012.0,18,2023-05-12 18:06:38,0,100,0.0
54,8860.02,607.4000000000001,1.334,0.5,140,508955238.0,278102168.0,18,2023-05-12 18:06:39,0,100,0.0
54,8863.68,607.8,1.241,0.0,139,508955332.0,278102633.0,18,2023-05-12 18:06:42,0,100,0.0
56,8869.16,607.5999999999999,1.26,0.0,135,508955807.0,278103381.0,18,2023-05-12 18:06:46,0,100,0.0
56,8870.51,607.5999999999999,1.26,0.0,137,508955891.0,278103503.0,18,2023-05-12 18:06:47,0,100,0.0
55,8873.58,608.0,1.26,0.5,132,508956107.0,278103924.0,18,2023-05-12 18:06:50,0,300,0.0
56,8876.35,608.2,1.222,0.0,130,508956265.0,278104279.0,18,2023-05-12 18:06:52,0,300,0.0
55,8879.41,608.2,1.222,0.5,129,508956443.0,278104760.0,18,2023-05-12 18:06:54,0,300,0.0
55,8881.55,608.2,1.241,0.5,129,508956491.0,278104990.0,18,2023-05-12 18:06:55,0,300,0.0
56,8891.41,608.4000000000001,1.306,0.5,126,508956884.0,278106049.0,18,2023-05-12 18:07:01,0,100,0.0
56,8894.01,608.4000000000001,1.316,0.0,127,508957131.0,278106396.0,18,2023-05-12 18:07:03,0,100,0.0
56,8898.49,608.5999999999999,1.325,0.0,124,508957541.0,278106860.0,18,2023-05-12 18:07:06,0,100,0.0
56,8900.53,608.8,1.297,0.0,124,508957951.0,278107372.0,18,2023-05-12 18:07:09,0,100,0.0
58,8911.28,609.2,1.297,0.0,122,508958774.0,278108567.0,17,2023-05-12 18:07:15,0,100,0.0
55,8922.72,609.0,1.353,0.0,123,508959365.0,278109764.0,17,2023-05-12 18:07:22,0,300,0.0
55,8924.25,609.0,1.372,0.5,122,508959446.0,278109963.0,17,2023-05-12 18:07:23,0,300,0.0
57,8932.83,609.4000000000001,1.316,0.5,120,508959798.0,278111554.0,17,2023-05-12 18:07:30,0,100,0.0
56,8944.21,609.8,1.344,0.5,119,508960592.0,278113069.0,17,2023-05-12 18:07:38,0,100,0.0
56,8951.56,609.8,1.297,0.5,116,508960952.0,278113939.0,17,2023-05-12 18:07:44,0,100,0.0
56,8955.72,609.8,1.278,0.5,117,508961046.0,278114290.0,17,2023-05-12 18:07:46,0,100,0.0
50,8956.31,609.8,1.306,0.5,119,508961097.0,278114411.0,17,2023-05-12 18:07:47,0,100,0.0
50,8959.24,609.5999999999999,1.25,0.5,116,508961172.0,278115119.0,17,2023-05-12 18:07:50,0,100,0.0
50,8962.41,609.5999999999999,1.241,0.5,116,508961286.0,278115406.0,17,2023-05-12 18:07:52,0,100,0.0
0,8967.82,609.5999999999999,1.269,0.0,115,508961438.0,278116148.0,17,2023-05-12 18:07:56,0,100,0.0
0,8970.44,609.5999999999999,1.26,0.0,116,508961484.0,278116625.0,17,2023-05-12 18:07:58,0,100,0.0
0,8972.82,609.2,1.269,0.0,113,508961546.0,278116898.0,17,2023-05-12 18:08:00,0,100,0.0
53,8980.73,609.2,1.278,0.5,115,508961575.0,278117812.0,17,2023-05-12 18:08:04,0,100,0.0
53,8988.27,610.0,1.344,0.5,111,508961694.0,278118899.0,17,2023-05-12 18:08:09,0,100,0.0
53,8989.97,609.8,1.372,0.5,114,508961697.0,278119099.0,17,2023-05-12 18:08:10,0,100,0.0
