artist_name,track_name,track_id,track_popularity,artist_id,is_running,genre
Post Malone,Hold My Breath,4qtxILwBcAHEHbG7R0xF4r,75,246dkjvS1zLTtiykXe5h60,0,"['dfw rap', 'melodic rap', 'pop', 'rap']"
Ed Sheeran,Life Goes On (feat. Luke Combs),63kLorCFyk4ZHMHPhcWOtO,77,6eUKZXaKkcviH0Ku9w2n3V,0,"['pop', 'singer-songwriter pop', 'uk pop']"
Carly Pearce,We Don't Fight Anymore,2dPwBKr5uJeCeyd5IoWi8W,71,4sIl4BTo9l9KqEi0Y3RE72,0,"['contemporary country', 'country', 'country road']"
Metro Boomin,"Link Up (Metro Boomin & Don Toliver, Wizkid feat. BEAM & Toian) - Spider-Verse Remix (Spider-Man: Across the Spider-Verse )",0y8Pu7x5jXgUjOIJvQIF5L,78,0iEtIxbK0KxaSlF7G42ZOp,0,"['hip hop', 'rap']"
Chino Pacas,Negro Como La Pantera,1QpM1kB7sggMOBuWUNUnfg,76,2rmkQLzj0k4nZdQehOUByO,0,['corrido']
Trippie Redd,Took My Breath Away (feat. Skye Morales),5Yfd1La1HzjxM1HUz8rmfb,68,6Xgp2XMz1fhVYe7i6yNAax,0,"['melodic rap', 'rap', 'trap']"
Lah Pat,Rodeo (Remix),035MzEbx4z2DxuRDymHXbv,78,6dhd3wcal02KeLBk5wScfd,0,['pop rap']
KAROL G,GUCCI LOS PAÑOS,3CNbrXrUrEARw8zeKNCdYo,78,790FomKkXshlbRYZFtlgla,0,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
Jorja Smith,Little Things x Gypsy Woman - L BEATS MASHUP,6xp1u6ZEHXX8DxJIFFrVoP,83,1CoZyIx7UvdxT5c8UkMzHd,0,"['r&b', 'uk contemporary r&b']"
Young Thug,"Wit Da Racks (feat. 21 Savage, Travis Scott & Yak Gotti)",0r75DNlHu4recmKUdZeMfG,74,50co4Is1HCEo8bhOyUWKpn,0,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']"
Trippie Redd,The Hate,6tiIZZ3AoVERHbOcwnF4Ss,67,6Xgp2XMz1fhVYe7i6yNAax,0,"['melodic rap', 'rap', 'trap']"
Chris Janson,All I Need Is You,02FAxAwzApe6pAqfAL3dLr,71,60gmlHZmT16wiO9GiXKYK9,0,"['contemporary country', 'country', 'country road', 'modern country rock']"
Moneybagg Yo,Motion God,4FpgCVHDfwcHQ17hJ9SyuL,71,3tJoFztHeIJkJWMrx0td2f,0,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
Post Malone,Laugh It Off,26EjM7ZMAnWOKPAuKNOX24,75,246dkjvS1zLTtiykXe5h60,0,"['dfw rap', 'melodic rap', 'pop', 'rap']"
Don Toliver,Embarrassed (feat. Travis Scott),6w9GrSUaQQIaMBYtabge7p,76,4Gso3d4CscCijv0lmajZWs,0,"['pop rap', 'rap', 'trap']"
Luke Combs,Love You Anyway,3qXsX3mYSsD1DmAvc3PE3N,73,718COspgdWOnwOFpJHRZHS,0,"['contemporary country', 'country']"
Trippie Redd,Helicopter (feat. Tommy Lee Sparta),6lF3hYoseKwU4zhGZo6ttf,68,6Xgp2XMz1fhVYe7i6yNAax,0,"['melodic rap', 'rap', 'trap']"
Lil Mabu,RICH SCHOLAR,2hsNdc8rDVN2O5QOxbGayy,74,6FAo7ORAHEzSSf5q10LLfN,0,['meme']
Don Toliver,"Givin’ Up (Not The One) (Don Toliver & 21 Savage, 2 Chainz)",0KoBrntyQ2x6Y1eZwgGe5P,76,4Gso3d4CscCijv0lmajZWs,0,"['pop rap', 'rap', 'trap']"
Young Miko,ID,0crVjW9Jz8ktVuVXoUi187,82,3qsKSpcV3ncke3hw52JSMB,0,"['trap latino', 'urbano latino']"
Lil Uzi Vert,The End (feat. BABYMETAL),07TSrx1BDK6twM9avkYzbe,74,4O15NlyKLIASxsJ0PrXPfz,0,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap']"
Morgan Wallen,Me To Me,3CqT9ajcy6pY7TonEPiV4H,71,4oUHIQIBe0LHzYfvXNW4QM,0,['contemporary country']
That Mexican OT,Johnny Dang (with Paul Wall & DRODi),6XEt23sq6sRgER8sSZbCR5,71,3BAgmPNIK5IJl7zMK1wvMA,0,['texas latin rap']
Carin Leon,Primera Cita,25OeKzcqakFPaJlXHPE5lm,84,66ihevNkSYNzRAl44dx6jJ,0,"['corrido', 'musica mexicana', 'sad sierreno', 'sierreno']"
Joyner Lucas,Cut U Off,2YIIpDEKJv6OUc7u9tVT7I,73,6C1ohJrd5VydigQtaGy5Wa,0,"['boston hip hop', 'hip hop', 'pop rap', 'rap']"
Jhayco,Holanda,6irysuQyZWd7Bjj7ePiOs2,86,6nVcHLIgY5pE2YCl8ubca1,0,"['reggaeton', 'trap latino', 'urbano latino']"
Kanii,Heart Racing,2xkCK64mVslpApVL7i6Mxj,74,1S82w4yw9TYIHZ889mPPaW,0,"['bedroom r&b', 'sped up']"
LECADE,Sober Me Up,6W2k8I5gQGFZNQ1n97sCFV,71,5KfgJTNwvEbzMtJREyq9Jt,0,['modern country pop']
j-hope,on the street (with J. Cole),5wxYxygyHpbgv0EXZuqb9V,81,0b1sIQumIAsNbqAoIClSpy,0,"['k-pop', 'k-rap']"
Feid,VENTE CONMIGO,4zzyCocu8LZVqctOGSfVKz,83,2LRoIwlKmHjgvigdNGBHNo,0,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
Bibi Babydoll,Automotivo Bibi Fogosa,4kRLRWnn5u9wO2wOKAAdEN,88,6R26kGib2ubbZJMh7kKVGV,0,[]
Nicky Jam,69,13Z5Q40pa1Ly7aQk1oW8Ce,82,1SupJlEpv7RS2tPNRaHViT,0,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']"
Dominic Fike,Hey Blondie,0hABacr1yTSleOlPKpIWBb,76,6USv9qhCn6zfxlBQIYJ9qs,0,"['alternative pop rock', 'pov: indie']"
Oliver Anthony Music,Ive Got to Get Sober,1ldpep1bx3l8lsjSiv6AF6,71,6IkfE2JyVoKwBZXvuytKX3,0,[]
Bryan Martin,Wolves Cry,7yyRhjoCsdt5dDpFz2CImD,71,0ChjBYedhZTQnWZWQYg15U,0,['modern country pop']
Rod Wave,Call Your Friends,1c926G7no7KCvt717X6rgZ,70,45TgXXqMDdF8BkjA83OM7z,0,['florida rap']
d4vd,Sleep Well,5ye1TParxcolbnNsOXO8qE,80,5y8tKLUfMvliMe8IKamR32,0,"['bedroom pop', 'bedroom r&b']"
Lil Uzi Vert,Zoom (Bonus Track),3VFGA65JnN8EDmnRb5SHW2,72,4O15NlyKLIASxsJ0PrXPfz,0,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap']"
Morgan Wallen,Devil Don’t Know,2PsbT927UanvyH9VprlNOu,71,4oUHIQIBe0LHzYfvXNW4QM,0,['contemporary country']
6arelyhuman,Hands up!,0Vqaw7CxyURWaRI9gNJthb,76,1oYXEVbGh1L7EWGm9C68cN,0,['scenecore']
Panter Bélico,Punto y Aparte,7z2Z8mwfsoMnNArKB946gU,80,7pESOE4dEq8Yk4OKlJa3pS,0,['corrido']
Jung Kook,Seven (feat. Latto) (Clean Ver.),4yk9mD1iZpUg2HE3z9HhdP,86,6HaGTQPmzraVmaVxvz6EUc,0,['k-pop']
Jimin,Alone,5Hfnps0jaWFpYg55WOPexG,79,1oSPZhvZMIrWW5I41kPkkY,0,['k-pop']
Rema,Calm Down (with Selena Gomez),1s7oOCT8vauUh01PbJD6ps,82,46pWGuE3dSwY3bMMXGBvVS,0,"['afrobeats', 'nigerian pop']"
Falling In Reverse,Last Resort - Reimagined,73GKs8oNFFmtomWj7EsSU0,75,2CmaKO2zEGJ1NWpS1yfVGz,0,"['pop punk', 'rap metal']"
Tame Impala,Journey To The Real World,43evTNhnbi70nlOVZ8Q5sK,76,5INjqkS1o8h1imAzPqGZBb,0,"['australian psych', 'modern rock', 'neo-psychedelic', 'rock']"
Morgan Wallen,Single Than She Was,12BjylmI6NS7ydikIzbuD0,71,4oUHIQIBe0LHzYfvXNW4QM,0,['contemporary country']
Kelsea Ballerini,Blindsided,65gLItuJFVkdt3k4ibQMAz,71,3RqBeV12Tt7A8xH3zBDDUF,0,"['contemporary country', 'country']"
Agust D,Haegeum,4bjN59DRXFRxBE1g5ne6B1,85,5RmQ8k4l3HZ8JoPb4mNsML,0,['k-rap']
Labrinth,The Feels,3l3iCfpZsxbxWJhYoiQNkD,77,2feDdbD5araYcm6JhFHHw7,0,"['indie poptimism', 'pop']"
Morgan Wallen,In The Bible (feat. HARDY),2aw1aEAxMe05MZIS5XiK8U,70,4oUHIQIBe0LHzYfvXNW4QM,0,['contemporary country']
Lil Tjay,Bla Bla (feat. Fivio Foreign),1xHcIJHIHwr2PUyTmFTWTy,74,6jGMq4yGs7aQzuGsMgVgZR,0,"['brooklyn drill', 'melodic rap', 'nyc rap', 'rap']"
Daniel Caesar,Always,2LlOeW5rVcvl3QcPNPcDus,85,20wkVLutqVOYrc0kxFs7rA,0,['canadian contemporary r&b']
LUCKI,Leave Her,0MZGwYb5mTATbmoi671wEg,71,5tQMB0cuNXdCtzovGt55uD,0,['plugg']
Bailey Zimmerman,You Don’t Want That Smoke,5uPQjirx9C6MS47V556x46,71,3win9vGIxFfBRag9S63wwf,0,['modern country pop']
Gucci Mane,06 Gucci (feat. DaBaby & 21 Savage),4mWbFYZ9P14Ulf1LIFZGhH,72,13y7CgLHjMVRMDqxdx0Xdo,0,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Peso Pluma,77,6jUgruwAzfIA3HUQIO3wCR,76,12GqGscKJx3aE4t07u7eVZ,0,['sad sierreno']
Jimin,Set Me Free Pt.2,1fpj1CJPxY3YvN3AMAEYvt,80,1oSPZhvZMIrWW5I41kPkkY,0,['k-pop']
Morgan Wallen,Me + All Your Reasons,68eDGmSTQgxJde9JTG7b71,70,4oUHIQIBe0LHzYfvXNW4QM,0,['contemporary country']
Sleep Token,Take Me Back To Eden,2Gt7fjNlx901pPRkvBiNBZ,73,2n2RSaZqBuUUukhbLlpnE6,0,['prog metal']
Jung Kook,Seven (feat. Latto) (Explicit Ver.),3t1TAfnoXfnMclelI70UaX,86,6HaGTQPmzraVmaVxvz6EUc,0,['k-pop']
Nardo Wick,Hot Boy (feat. Lil Baby),31yydnZnSeCwkRPY7tlgQJ,71,0Njy6yR9LykNKYg9yE23QN,0,"['florida drill', 'florida rap', 'southern hip hop']"
Lil Uzi Vert,Nakamura,2lophWrG2xqv9CSgSPca5k,72,4O15NlyKLIASxsJ0PrXPfz,0,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap']"
Malcolm Todd,Roommates,1PJe0Vt9p0QaV4ZNHUwml0,73,7eKkW1zo5uzW8kUntiiBvz,0,[]
Lil Yachty,Slide,00rMGQGXFeY2VQTrg7SWde,72,6icQOAFXDZKsumw3YXyusw,0,"['atl hip hop', 'melodic rap', 'rap', 'trap']"
jnhygs,XTAYALIVE,1JjiTsqfpfMoukoIW9cM5O,75,0H942IkjXv9bjx5OxoG7kh,0,"['sigilkore', 'sped up']"
King Von,From The Hood,7jVMNHk15YGRHRXYFoCXK8,73,6QtgPSJPSzcnn7dPZ4VINp,0,['chicago rap']
Odetari,DOUBLE TROUBLE,0EvsatxXGGHUxaAlksEeNK,75,7ITMCzIU9uII8gwRg8JAhc,0,['sigilkore']
Brenn!,4runner,1RaF9xwakfao1RRknWyYB5,77,74slMAMk8L6oMf6OhNyZ8Q,0,['singer-songwriter pop']
Offset,Danger (Spider) (Offset & JID),3X6qK1LdMkSOhklwRa2ZfG,75,4DdkRBBYG6Yk9Ka8tdJ9BW,0,"['atl hip hop', 'pop rap', 'rap', 'trap']"
NF,HOPE,12cZWGf5ZgLcKubEW9mx5q,75,6fOMl44jA4Sp5b9PpYCkzz,0,"['hip hop', 'pop rap']"
Tatsuya Kitani,青のすみか,12usPU2WnqgCHAW1EK2dfd,84,7mvhRvEAHiCTQHUnH7fgnv,0,['japanese electropop']
XG,LEFT RIGHT,3v5o91PrUtf0nmO6j8J7dZ,78,0LOK81e9H5lr61HlGGHqwA,0,['k-pop girl group']
Key Glock,Presidential Rolex,23L1gQJjtlZMrZPZvluyQe,71,0RESbWvOMyua0yuyVrztJ5,0,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
aespa,Spicy,1ULdASrNy5rurl1TZfFaMP,82,6YVMFz59CuY7ngCxTxjpxE,0,"['k-pop', 'k-pop girl group']"
OHGEESY,GEEKALEEK (feat. Cash Kidd),2f9JzwRy6Ofr5ixvN0ojKt,71,3ppQEG71r7jVpI8RudzycF,0,['cali rap']
Shakira,Acróstico,7txjUEY6McJDJKqIo1Rxjp,86,0EmeFodog0BfCgMzAIvKQp,0,"['colombian pop', 'dance pop', 'latin pop', 'pop']"
Odetari,I <3 LATINAS,5ZYc494Yhj18o8nbG777LV,75,7ITMCzIU9uII8gwRg8JAhc,0,['sigilkore']
KAROL G,S91,0BFQC00Y58JtjMyTXOJazO,75,790FomKkXshlbRYZFtlgla,0,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
Ez Mil,Realest (with Eminem),049m5wlslFiYLQuqxrG6QB,77,1IQ4CjwKkdARjL5KtYiMt4,0,['pinoy trap']
Grupo Frontera,un x100to,4QctbZRsuWYPT0pbKg7u75,80,6XkjpgcEsYab502Vr1bBeW,0,['musica chihuahuense']
Grupo Marca Registrada,Princesa,1JhGcvVRdJoteIf56GkGwf,74,1gW6pz5n1aK249L0GvfQCC,0,"['corrido', 'norteno', 'sad sierreno']"
BigXthaPlug,Texas,2p5La0D38fkvhobrC1HRCU,69,6qxpnaukVayrQn6ViNvu9I,0,['southern hip hop']
Morgan Wallen,Outlook,3uKJ1sSJXGLCMItH0YNPkh,70,4oUHIQIBe0LHzYfvXNW4QM,0,['contemporary country']
Lauv,Love U Like That,3rmqiQbzPDx7A8p88IRFKg,77,5JZ7CnR6gTvEMKX4g70Amv,0,['pop']
Natanael Cano,Pacas De Billetes,3IMuuBcKSeFqQSlF2XluA1,80,0elWFr7TW8piilVRYJUe4P,0,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']"
Olivia Rodrigo,bad idea right?,26cxLjh8KQRxY7kaDfW5WI,73,1McMsnEElThX1knmY4oliG,0,['pop']
Lay Bankz,Na Na Na,6G4ICKUrsPb117ULGyrQ5N,73,4OVbrPbhvK46A1uXTU1u5F,0,['jersey club']
Doechii,What It Is (Block Boy) (with Kodak Black),1O8zCu3dLLPxkbGfIsbRgE,80,4E2rKHVDssGJm2SCDOMMJB,0,['alternative r&b']
Morgan Wallen,Hope That’s True,2Ej3iV0nulryy9S3UQvjSx,70,4oUHIQIBe0LHzYfvXNW4QM,0,['contemporary country']
TAEYANG,Shoong! (feat. LISA of BLACKPINK),5HrIcZOo1DysX53qDRlRnt,76,6udveWUgX4vu75FF0DTrXV,0,"['k-pop', 'korean r&b']"
That Mexican OT,Hit List (with BigXthaPlug & Big Yavo),6tiYQ631gOeBb2jCtaIs0R,69,3BAgmPNIK5IJl7zMK1wvMA,0,['texas latin rap']
FISHER,TAKE IT OFF,7zp9FOU4cjFdGN1zdWTvcB,76,1VJ0briNOlXRtJUAzoUJdt,0,"['australian house', 'house']"
Trippie Redd,KNIGHT CRAWLER (feat. Juice WRLD),3fNMgjG8yXaSam46swhz7w,72,6Xgp2XMz1fhVYe7i6yNAax,0,"['melodic rap', 'rap', 'trap']"
Morgan Wallen,Tennessee Numbers,5NzfnUyVaNrxa2VtoyBWlR,70,4oUHIQIBe0LHzYfvXNW4QM,0,['contemporary country']
Jung Kook,Seven (feat. Latto) (Explicit Ver.),39mR7R6oZOa1K9deHnOKqE,85,6HaGTQPmzraVmaVxvz6EUc,0,['k-pop']
Olivia Rodrigo,vampire,4OC6qCqVMscZLBMnLTsVyg,74,1McMsnEElThX1knmY4oliG,0,['pop']
lucidbeatz,Let U Go,40TZnaw4eDPChJNHw2Swf3,76,4jEwTCIHu0hdDbamxScpou,0,[]
Morgan Wallen,Tennessee Fan,7ya4zrCKDslIfrztqglRIP,70,4oUHIQIBe0LHzYfvXNW4QM,0,['contemporary country']
Tito Double P,LA 701,62vhlXTC4rrb13dVUlyYpO,80,5eumcnUkdmGvkvcsx1WFNG,0,[]
Lana Del Rey,A&W,5nW4z3pfZgJAJ2QTCz9AIE,78,00FQb4jTyendYWaN8pK0wa,0,"['art pop', 'pop']"
TOMORROW X TOGETHER,Sugar Rush Ride,0rhI6gvOeCKA502RdJAbfs,80,0ghlgldX5Dd6720Q3qFyQB,0,"['k-pop', 'k-pop boy group']"
P!nk,TRUSTFALL,4FWbsd91QSvgr1dSWwW51e,82,1KCSPY1glIKqW2TotWuXOR,0,"['dance pop', 'pop']"
Babyface Ray,Ron Artest,4Wlz0HsHZlJy0NDK2h6jq6,70,3zZ88AwlTwfCJkowsFCvLA,0,"['detroit hip hop', 'detroit trap']"
NF,HOPE,0EgLxY52mpGsXETyEsgVlP,74,6fOMl44jA4Sp5b9PpYCkzz,0,"['hip hop', 'pop rap']"
Kodak Black,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)",4g1Ant3Me43Cm5Lx91bV8e,78,46SHBwWsqBkxI7EeeBEQG7,0,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']"
Loud Luxury,If Only I (feat. Bebe Rexha),4W7bfpXBXrH79dnWyJMkEX,73,6t1gpxYbY8OlLA7D2RiikQ,0,"['edm', 'pop dance']"
Sam Barber,Dancing in the Sky,1M0POGmdV86bx026Ky2ip8,71,08GfvCW09pv2QP4y9sle2a,0,['modern country pop']
Rundown Spaz,First Day Out (Freestyle),7AtQxohgEu5dRYdcY4gB6G,70,4W7fxKwDR9luCrOryB3GVK,0,['rva drill']
Noah Kahan,She Calls Me Back,1KUINfIgNjnttphTi4imgI,71,2RQXRUsr4IW1f3mKyKsy4B,0,['pov: indie']
Bring Me The Horizon,LosT,5BgnL6gHauuvxe4Ok6W1aC,78,1Ffb6ejR6Fe5IamqA5oRUF,0,"['melodic metalcore', 'metalcore', 'modern rock', 'pop punk', 'rock', 'uk metalcore']"
Post Malone,Green Thumb,04J9hE3RhAsecsgVWl70jW,73,246dkjvS1zLTtiykXe5h60,0,"['dfw rap', 'melodic rap', 'pop', 'rap']"
Don Omar,Podemos Repetirlo,0If7xxzqs7Dv1SSO2MFKXF,79,33ScadVnbm2X8kkUqOkC6Z,0,"['latin hip hop', 'puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
ZEROBASEONE,In Bloom,3F4lHPNHlvr3RpO4tpVOIs,78,7cjg7EkeZy3OI5o9Qthc6n,0,[]
Tainy,mañana,6eSlDHA3XYLha1e0z8I9DO,78,0GM7qgcRCORpGnfcN2tCiB,0,"['pop reggaeton', 'reggaeton', 'trap latino', 'urbano latino']"
Lil Uzi Vert,Amped,2ydwqnjPOcM24MV0kLThwi,72,4O15NlyKLIASxsJ0PrXPfz,0,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap']"
XG,GRL GVNG,5OqMZ8In8CkCa0SbknnDPl,79,0LOK81e9H5lr61HlGGHqwA,0,['k-pop girl group']
Trippie Redd,Last Days,6m63k9onxYHiugyMIy2jjg,72,6Xgp2XMz1fhVYe7i6yNAax,0,"['melodic rap', 'rap', 'trap']"
Carin Leon,Ni Me Debes Ni Te Debo,3Zin1vaMx7PjFWIOBTE4FM,83,66ihevNkSYNzRAl44dx6jJ,0,"['corrido', 'musica mexicana', 'sad sierreno', 'sierreno']"
Jelly Roll,She,3lz2xoHZPbYSFVtQf8jMic,69,19k8AgwwTSxeaxkOuCQEJs,0,"['country rap', 'nashville hip hop', 'tennessee hip hop']"
That Mexican OT,Cowboy Killer,5SGWCqheDXPlYnv9aQs795,69,3BAgmPNIK5IJl7zMK1wvMA,0,['texas latin rap']
Cordae,Two Tens (feat. Anderson .Paak),6clDsO8HwhHEgJDDp88VdL,73,0huGjMyP507tBCARyzSkrv,0,"['hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop']"
Gabito Ballesteros,Ya Corazón,49lbKqbCI8SmJfW64OYXGZ,78,6Sbl0NT50roqWvy746MfVf,0,"['corrido', 'corridos tumbados', 'sierreno']"
Angela Asiana,Hör nie auf damit,60933NIkFKyI5O7cgMWjhA,71,25vgYguyPkprd0hE2IRnZT,0,[]
Gabito Ballesteros,La Mamoncita del Insta,4Dg3WEqGpBbSu4EKjudiwV,78,6Sbl0NT50roqWvy746MfVf,0,"['corrido', 'corridos tumbados', 'sierreno']"
KAROL G,PERO TÚ,1dw7qShk971xMD6r6mA4VN,79,790FomKkXshlbRYZFtlgla,0,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
d4vd,This Is How It Feels (with Laufey),6BQPRUFGHsgtNYJxuwhktR,74,5y8tKLUfMvliMe8IKamR32,0,"['bedroom pop', 'bedroom r&b']"
Morgan Wallen,Last Drive Down Main,3NsqLy0x8l9VyNfOHQTNHs,70,4oUHIQIBe0LHzYfvXNW4QM,0,['contemporary country']
Bebe Rexha,One in a Million,3YfGTvsTAWGC2lgoDOikUz,81,64M6ah0SkkRsnPGtGiRAbb,0,"['dance pop', 'pop']"
Halle,Angel,2soZTM1x1GBiQGMAsXKXpd,74,3HsVtnnjOUToyJThxaoBfx,0,[]
Post Malone,I Like You (A Happier Song),2O3yfcF5y34QkebbLGT8oy,1,246dkjvS1zLTtiykXe5h60,0,"['dfw rap', 'melodic rap', 'pop', 'rap']"
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,40imUUClz4757Llly7o7EJ,0,246dkjvS1zLTtiykXe5h60,0,"['dfw rap', 'melodic rap', 'pop', 'rap']"
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,0NYynqNTCCVNicJBIGUPk6,0,246dkjvS1zLTtiykXe5h60,0,"['dfw rap', 'melodic rap', 'pop', 'rap']"
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,4AGIF0B68UwsukxChtXAaw,3,246dkjvS1zLTtiykXe5h60,0,"['dfw rap', 'melodic rap', 'pop', 'rap']"
Post Malone,Chemical,0fSlebwQv1K4GRFjfml1uE,0,246dkjvS1zLTtiykXe5h60,0,"['dfw rap', 'melodic rap', 'pop', 'rap']"
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,1ajpbVp3xruL0r5CYt3yVe,1,246dkjvS1zLTtiykXe5h60,0,"['dfw rap', 'melodic rap', 'pop', 'rap']"
Post Malone,I Like You (A Happier Song),7q8Vl6nnMd3IGFr4barsLm,0,246dkjvS1zLTtiykXe5h60,0,"['dfw rap', 'melodic rap', 'pop', 'rap']"
Morgan Wallen,F150-50,77kye8TttXpEbvgoiVjZdo,70,4oUHIQIBe0LHzYfvXNW4QM,0,['contemporary country']
Gunna,bread & butter,6GoVUO5vla1JtUj2rq9Yl4,73,2hlmm7s2ICUX0LVIhVFlZQ,0,"['atl hip hop', 'melodic rap', 'rap', 'trap']"
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,15udQMw3sd7xeh1WOM0An5,4,246dkjvS1zLTtiykXe5h60,0,"['dfw rap', 'melodic rap', 'pop', 'rap']"
Post Malone,I Fall Apart,6lwr0VwbJzcVfhRFDiJ5jS,0,246dkjvS1zLTtiykXe5h60,0,"['dfw rap', 'melodic rap', 'pop', 'rap']"
Post Malone,I Cannot Be (A Sadder Song),3LGopxYSmvxRTP7lXBkYBQ,0,246dkjvS1zLTtiykXe5h60,0,"['dfw rap', 'melodic rap', 'pop', 'rap']"
Post Malone,Better Now,2ssvZvNlIangC4nYxA9PfG,0,246dkjvS1zLTtiykXe5h60,0,"['dfw rap', 'melodic rap', 'pop', 'rap']"
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,14Px8BOOc0j3TuLZzTzKlX,0,246dkjvS1zLTtiykXe5h60,0,"['dfw rap', 'melodic rap', 'pop', 'rap']"
Post Malone,Wasting Angels,1whYo1UKuSPFnP2zQJ3ZvU,0,246dkjvS1zLTtiykXe5h60,0,"['dfw rap', 'melodic rap', 'pop', 'rap']"
Post Malone,Better Now,3IYSbCRe9g9Iufl7IC7yPV,1,246dkjvS1zLTtiykXe5h60,0,"['dfw rap', 'melodic rap', 'pop', 'rap']"
Post Malone,I Like You (A Happier Song),1kQce0Ahm6dLx44fIWvkGX,0,246dkjvS1zLTtiykXe5h60,0,"['dfw rap', 'melodic rap', 'pop', 'rap']"
Post Malone,I Fall Apart,1xA6E6S9t3xJqidrMSGCZt,0,246dkjvS1zLTtiykXe5h60,0,"['dfw rap', 'melodic rap', 'pop', 'rap']"
Post Malone,Rich & Sad,15J7oOLkXgcFWD5Ji8LKU8,0,246dkjvS1zLTtiykXe5h60,0,"['dfw rap', 'melodic rap', 'pop', 'rap']"
Laufey,Bewitched,6GNmllEUoNK0rxAmthPEQf,74,7gW0r5CkdEUMm42w9XpyZO,0,['gen z singer-songwriter']
ITZY,CAKE,3syxwxJqX5jpgjNYmvzdW6,79,2KC9Qb60EaY0kW4eH68vr3,0,"['k-pop', 'k-pop girl group']"
Young Miko,Lisa,44FzVABpR2cciquTqADA0D,82,3qsKSpcV3ncke3hw52JSMB,0,"['trap latino', 'urbano latino']"
Bailey Zimmerman,Get to Gettin’ Gone,3C3ooMrQyhr0gouukZTGz4,70,3win9vGIxFfBRag9S63wwf,0,['modern country pop']
Lil Uzi Vert,All Alone,6kHYpEnDpMCyGu0E2PlWY1,71,4O15NlyKLIASxsJ0PrXPfz,0,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap']"
EI8HT,Silk & Cologne (EI8HT & Offset) - Spider-Verse Remix,5Lv5L45PQmp5CTjs5PlQ6e,76,70rSvlI9SRspEr0C84bJ5Q,0,[]
Grupo Frontera,EN ALTAVOZ,6L2wWlVVD6R2bczNdnSqKr,78,6XkjpgcEsYab502Vr1bBeW,0,['musica chihuahuense']
Wisp,Your face,5MRWG1owcChqkYFIzsYlMb,72,3TJZG17pjOKXwx1ELKJPfm,0,[]
Sleep Token,Granite,4mxiv6HQfhqgIuN5iOONQd,72,2n2RSaZqBuUUukhbLlpnE6,0,['prog metal']
The Kid LAROI,Forever & Again (From Barbie The Album),6Ky8ROf2VWY5vwoGfMet7x,76,2tIP7SsRs7vjIcLrU85W8J,0,['australian hip hop']
Feid,Niña Bonita,2XEvihI9QzJBdud8QsYeB5,2,2LRoIwlKmHjgvigdNGBHNo,0,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
Feid,Niña Bonita,1oCbjOJbviLNLoGVXC9dlH,0,2LRoIwlKmHjgvigdNGBHNo,0,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
Feid,La Pasamos CXBRXN,7cpHHkqSuxocPhlFSBaYqD,1,2LRoIwlKmHjgvigdNGBHNo,0,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
Feid,Niña Bonita,2BJOBXDJIgQzKYLendrDMm,2,2LRoIwlKmHjgvigdNGBHNo,0,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
Feid,Niña Bonita,275Efw9BxzxPb2LoEmSRI5,3,2LRoIwlKmHjgvigdNGBHNo,0,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
