artist_name,track_name,track_id,track_popularity,artist_id
Cherub,Doses & Mimosas,44CZRkOxv7UItaAUmh8PgN,74,00dwwnz3V4kRfu3UFYpJLz
girl in red,bad idea!,57j65yC2HggQfmYNc6rdOK,76,3uwAm6vQy7kWPS2bciKWx9
The Whitest Boy Alive,Burning,0QgR03vMDoBoLgcu08EtKl,70,1qcU8NabUQ5efQf8UGW6CV
The White Stripes,Blue Orchid,4jU7NPkz4HVnM4hweqNhI1,70,4F84IBURUo98rz4r61KF70
Gorillaz,New Gold (feat. Tame Impala and Bootie Brown),64dLd6rVqDLtkXFYrEUHIU,69,3AA28KZvwAUcZuOKwyblJQ
Fitz and The Tantrums,HandClap,4qRaZYiaOsSvWC7VgcxrI0,69,4AcHt3JxKy59IX7JNNlZn4
Royel Otis,Oysters In My Pocket,2B664ulJSVBd6B8SAY3Wux,69,5b5bt4mZQpJMoCRbiQ7diH
Catfish and the Bottlemen,7,5ykbOijJEfRhuo2Td1m0Qd,67,2xaAOVImG2O6lURwqperlD
boy pablo,"Dance, Baby!",5EV4bGHxVN0kHpcAFvgnTt,67,7wbkl3zgDZEoZer357mVIw
girl in red,i'll die anyway.,14tud1FLjpHMYHpD2c7NbO,68,3uwAm6vQy7kWPS2bciKWx9
Capital Cities,Kangaroo Court,1leXuBiWQMgbvOIIedqbLB,66,4gwpcMTbLWtBUlOijbVpuu
The Kooks,Junk Of The Heart (Happy),2jZgzSxNSg1hTCq0ewWHGJ,66,1GLtl8uqKmnyCWxHmw9tL4
Vance Joy,Clarity,5c6lM2zjAF6MFoD8C1hiBr,66,10exVja0key0uqUkk6LJRT
Foster The People,Helena Beat,4VbDJMkAX3dWNBdn3KH6Wx,66,7gP3bB2nilZXLfPHJhMdvc
Bloc Party,Banquet,2YxXuCdbUpil3P7tRjhW1t,64,3MM8mtgFzaEJsqbjZBSsHJ
Phoenix,After Midnight (feat. Clairo),0KIpuVYhKUUUpjo6H5NvBY,64,1xU878Z1QtBldR7ru9owdU
girl in red,You Stupid Bitch,65wEZxhPlAERKLcSbTD7qc,66,3uwAm6vQy7kWPS2bciKWx9
The Fratellis,Chelsea Dagger,3ItzRpwvKtkDSNdRSjXu7Z,64,3M4ThdJR28z9eSMcQHAZ5G
The Black Keys,Lo/Hi,25YlltWXRb9k7KbrEBRuhJ,64,7mnBLXK823vNxN3UWB7Gfz
Wet Leg,Wet Dream,6pjJUY0O4XgrYFGf9SwD7u,64,2TwOrUcYnAlIiKmVQkkoSZ
Bombay Bicycle Club,Shuffle,4yYvWFUWMaKMXtoJKJnmZk,64,3pTE9iaJTkWns3mxpNQlJV
Metronomy,The Bay,2akjLHnHjDGsgqxuf48VYs,64,54QMjE4toDfiCryzYWCpXX
Empire of the Sun,Alive,5WBnKCEsPwsvWHUZmLjS3s,64,67hb7towEyKvt5Z8Bx306c
Vacations,Next Exit,0xkSfBYxRMTLgrinRJlzfz,64,0U7iI0Dk4Ojvi17nZboNO4
Foster The People,Call It What You Want,3u1Er1rkjn1oSz1xdZH3ZD,63,7gP3bB2nilZXLfPHJhMdvc
Miike Snow,Genghis Khan,6MDijuuArPJv1vbp7K1x3f,63,4l1cKWYW591xnwEGxpUg3J
Breakbot,Baby I'm Yours,5jr6pG3khBcBXZRm8NogSe,63,0iui2Be5CP8EWxvHYsVspL
The Black Keys,Fever,3Hx7RXqCS7Kzjy2ot2q1Gk,64,7mnBLXK823vNxN3UWB7Gfz
Jungle,"Heavy, California",34wcz4mpAActEc6gtqX3wz,62,59oA5WbbQvomJz2BuRG071
Tame Impala,Patience,2drEUEg0TYQR6dDEHkpuPE,62,5INjqkS1o8h1imAzPqGZBb
Santigold,Disparate Youth,0t2QiRkpag0fAgs9zuCPlH,61,6Jrxnp0JgqmeUX1veU591p
Florence + The Machine,My Love - Edit,0vQYe6g8bNbdUKnUnXdQQV,61,1moxjboGR7GNWYIMWsRjgG
Wet Leg,Chaise Longue,7iqAuZe5yS0suLQcFfVK39,61,2TwOrUcYnAlIiKmVQkkoSZ
Empire of the Sun,High And Low,2Q7PDjPz7h559wBF97lO07,61,67hb7towEyKvt5Z8Bx306c
Wallows,Pictures of Girls,415dK4glwDO7fXxYg3np8B,60,0NIPkIjTV8mB795yEIiPYL
The Black Keys,Go,2GuXIMRlaxVLcU0a5jacHw,59,7mnBLXK823vNxN3UWB7Gfz
NONONO,Pumpin Blood,7ti4qMC7xYQeh1uRzj5XuM,59,513t0jZUP0K98C4h7KHtEb
The Kooks,She Moves In Her Own Way,2SGBEDwsOAOAHrrdAd304i,59,1GLtl8uqKmnyCWxHmw9tL4
The 1975,Girls,2zyz614fJRrqQXW1q0sY1c,58,3mIj9lX2MWuHmhNCA7LSCW
Flume,This Song Is Not About A Girl,40H5MGB07FCEmrgHBlmLDU,58,6nxWCVXbOlEVRexSbLsTer
Alvvays,After The Earthquake,0O5q2h0kfQD6PixL7rCHuL,58,3kzwYV3OCB010YfXMF0Avt
Catfish and the Bottlemen,Soundcheck,60W7Co2AoP5VVG5Gwu6p5P,58,2xaAOVImG2O6lURwqperlD
Kings of Leon,Temple,30SjdIdTMhBSe33nFnBFkC,58,2qk9voo8llSGYcZ6xrBzKx
Phoenix,After Midnight,21rpBPAlXAvBavvu5kCQzs,58,1xU878Z1QtBldR7ru9owdU
GROUPLOVE,Colours,6gSKswfcoWvaadqvuMF3Y7,57,3kVUvbeRdcrqQ3oHk5hPdx
Future Islands,Balance,5waH4K1bmTMlikre01uqKi,57,1WvvwcQx0tj6NdDhZZ2zZz
Franz Ferdinand,Love Illumination,06Qha323s06okpZ4LmMX7P,57,0XNa1vTidXlvJ2gHSsRi4A
MisterWives,Our Own House,3QzbEvmnuZIONNv82PylZb,57,5ivCbtrcD5N4rD337xIb2z
Mumford & Sons,The Wolf,7xvcfEnaPXtiFt79Rzq1fm,57,3gd8FJtBJtkRxdfbTu19U2
Spacey Jane,Lots of Nothing (feat. BENEE),7uTqmYA0sSjmDVpQNGDz7j,56,6V70yeZQCoSR2M3fyW8qiA
The Wombats,Is This What It Feels Like to Feel Like This?,6LTVD3zeHqAAiSqyKDhNEH,56,0Ya43ZKWHTKkAbkoJJkwIB
Blossoms,There's A Reason Why (I Never Returned Your Calls),5pVbLYTdihSKd8Kylfhwa7,56,22RISwgVJyZu9lpqAcv1F5
Electric Guest,This Head I Hold,2dA8HyqpMOXYQBMbeHUQnl,56,7sgWBYtJpblXpJl2lU5WVs
Wet Leg,Daisy - Spotify Singles,7fvs1psRkf1WWX4qJOq53N,56,2TwOrUcYnAlIiKmVQkkoSZ
Aidan Bissett,Out Of My League,7vAMRzLhIxvRGwmyKm3tlk,56,4XQI4hyuy5xun1ou3SM8Oe
Death Cab for Cutie,The Ghosts of Beverly Drive,6wNCdMW82LwJgFrnGqLhpJ,56,0YrtvWJMgSdVrk3SfNjTbx
The War On Drugs,Holding On,2h5CXy8Pme1lTY3CUAEI1i,56,6g0mn3tzAds6aVeUYRsryU
Blossoms,I Can't Stand It,16nIdWPjwoNTkADzm6nwBb,56,22RISwgVJyZu9lpqAcv1F5
St. Lucia,Dancing On Glass,0aersVHlGGXcHeRvHtuaSt,55,5WId4o5jdGVhptNU0uqKxu
Joywave,Tongues,5mCprFWOqe0jB96v9RhLBo,55,1UfzhwcOR4yfX7yHTPfC9m
Inhaler,These Are The Days,6fyCVdU5lJT9ErO9QicFWC,55,6lyMYewq2SuTFIXgiv7OxH
GROUPLOVE,Deleter,2yH16s2lLbYtLziVwqw7Pf,55,3kVUvbeRdcrqQ3oHk5hPdx
Hippo Campus,Moonshine,0Mrm083tqUaTGUkiluSORf,55,1btWGBz4Uu1HozTwb2Lm8A
Beck,Go It Alone,7zeCIWu37bKFJuem8MTyM1,54,3vbKDsSS70ZX9D2OcvbZmS
Capital Cities,One Minute More,0NYLOvWtvJdyeceDD9R1Vw,54,4gwpcMTbLWtBUlOijbVpuu
COIN,Cutie,4nLTOnpSCBwRlul92HLIyW,54,0ZxZlO7oWCSYMXhehpyMvE
BETWEEN FRIENDS,Redlight (feat. Teezo Touchdown),7mcYosmfRFxXJN3hwwNXnL,54,2HkSsS8O2U2gPhnCGVN5vn
Phoenix,Entertainment,1fyVtrPPWQ6vWnchDoJc7o,54,1xU878Z1QtBldR7ru9owdU
Chet Faker,1998,47MROyFG8jq21LcLQ1LBJK,53,6UcJxoeHWWWyT5HZP064om
The Front Bottoms,Flashlight,5VeX28xDZhSgs7NWIR1Owp,53,5ictveRyhWRs8Gt8Dvt1hS
Royel Otis,Going Kokomo,4E4Gxykl5nYMSIwlIVzjGr,53,5b5bt4mZQpJMoCRbiQ7diH
Hot Chip,Need You Now,5MRYyecW552BEq2nRBfIQX,52,37uLId6Z5ZXCx19vuruvv5
SYML,Chariot,64vHUkjiPKkUWTGfyeKnPW,52,6AyATGg7mDgBlZ4N5uNog0
The Haunted Youth,Broken,5n4mNEN0wnFOvoob4VVx4W,52,2BJzRLleDH2jTAArbI4Xod
Freedom Fry,Shaky Ground,0VCveHO3AX0OLRuTgpBKBJ,52,195hFqaTDENqLCcG8uGtM7
The War On Drugs,Burning,2S2nmmJAS5efQ5fVrvYAQj,52,6g0mn3tzAds6aVeUYRsryU
Capital Cities,Vowels,2mvEB4KV6L54cfMe9bkzsw,51,4gwpcMTbLWtBUlOijbVpuu
Bishop Briggs,Dream,3fHZJOvXmyHeFLFS1sDE30,51,0yb46jwm7gqbZXVXZQ8Z1e
Royel Otis,Kool Aid,2HKDVLcHYBD8asWWttLU3W,51,5b5bt4mZQpJMoCRbiQ7diH
AURORA,A Temporary High,02SgwZdog41hbpKX9aHA0c,51,1WgXqy2Dd70QQOU7Ay074N
MGMT,One Thing Left to Try,52pWggDlN5mVeX111i06PP,50,0SwO7SWeDHJijQ3XNS7xEE
Cherub,XOXO,1YzIe5I0UNPgPRPxYpe92f,49,00dwwnz3V4kRfu3UFYpJLz
J4eva,Medicine,3Kh2n3zlDSGUVlDM2sjkts,49,36Qkw8xpSta7ZunIBsdQvW
IS TROPICAL,Dancing Anymore,3Xd0819paqFQB4LBA8XVb0,49,148ujrGRexnhpqhRiw0rDi
Youth Lagoon,Cannons,1tgLMyNVmgtLJcOfE0wbyJ,49,1Z2KInfSmPOzAIYyiaXeti
Chromeo,Jealous (I Ain't With It),3R5FA1Ay1NxgtwbElR78by,48,2mV8aJphiSHYJf43DxL7Gt
